ISBN,Unnamed: 0,Title,Author,Main Genre,Sub Genre,Type,Price,Rating,Amazon_Rating_Count,URLs,Number of Sub-genres,Genre_URL,Real_ISBN_10,Real_ISBN_13,Google_Thumbnail
9789313168805,371,Objective Computer Awareness,Arihant Experts,Business & Economics,Economics,Paperback,₹90.00,4.2,890.0,https://www.amazon.in/Objective-Computer-Awareness-Arihant-Experts/dp/9325794179/ref=zg_bs_g_1318069031_d_sccl_22/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,9313168804,9789313168805,http://books.google.com/books/content?id=MBrzDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9789390378548,372,Option​s Trading Handbook,Mahesh Chandra Kaushik,Business & Economics,Economics,Paperback,₹155.00,4.0,1338.0,https://www.amazon.in/Option-Trading-Handbook-Chandra-Kaushik/dp/9390378540/ref=zg_bs_g_1318069031_d_sccl_23/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,9390378540,9789390378548,http://books.google.com/books/content?id=_b8lEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9780975601464,373,Think and Grow Rich,Napoleon Hill,Business & Economics,Economics,Audible Audiobook,₹166.00,4.4,74253.0,https://www.amazon.in/Think-and-Grow-Rich/dp/B07BN7GBW2/ref=zg_bs_g_1318069031_d_sccl_24/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,0975601466,9780975601464,http://books.google.com/books/content?id=rYJaPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9788175994409,374,Before You Start Up : How to Prepare to Make Your Startup Dream a Reality,Pankaj Goyal,Business & Economics,Economics,Paperback,₹174.00,4.3,2425.0,https://www.amazon.in/Before-You-Start-Up-Prepare/dp/8175994401/ref=zg_bs_g_1318069031_d_sccl_25/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,8175994401,9788175994409,http://books.google.com/books/content?id=-CwctAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781625274496,375,"Blue Ocean Strategy, Expanded Edition",W. Chan Kim,Business & Economics,Economics,Paperback,₹260.00,4.6,5109.0,https://www.amazon.in/Blue-Ocean-Strategy-Expanded-Chan/dp/B0CSH466XV/ref=zg_bs_g_1318069031_d_sccl_26/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,1625274491,9781625274496,http://books.google.com/books/content?id=z6-RBQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9781447261261,376,Talk Like TED: The 9 Public Speaking Secrets of the World's Top Minds,Carmine Gallo,Business & Economics,Economics,Paperback,₹390.00,4.5,3593.0,https://www.amazon.in/Talk-Like-TED-Speaking-Secrets/dp/1529068657/ref=zg_bs_g_1318069031_d_sccl_27/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,1447261267,9781447261261,http://books.google.com/books/content?id=upebAgAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780231555074,378,What I Learned About Investing from Darw,Pulak Prasad,Business & Economics,Economics,Hardcover,₹544.00,4.7,561.0,https://www.amazon.in/What-Learned-About-Investing-Darw/dp/0231213506/ref=zg_bs_g_1318069031_d_sccl_29/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,0231555075,9780231555074,http://books.google.com/books/content?id=L7GLEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9789362141613,379,Babylon Ka Sabse Ameer Aadami (The Richest Man in Babylon in Hindi),George S. Clason,Business & Economics,Economics,Paperback,₹109.00,4.5,4846.0,https://www.amazon.in/Babylon-Sabse-Ameer-Aadami-Richest/dp/9389717094/ref=zg_bs_g_1318069031_d_sccl_30/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,9362141612,9789362141613,http://books.google.com/books/content?id=_1XVEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9780231552110,380,The Joys Of Compounding: The Passionate Pursuit of Lifelong Learning,Gautam Baid,Business & Economics,Economics,Paperback,₹399.00,4.6,2105.0,https://www.amazon.in/Joys-Compounding-Passionate-Lifelong-Learning/dp/9390351014/ref=zg_bs_g_1318069031_d_sccl_1/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,0231552114,9780231552110,http://books.google.com/books/content?id=84W-DwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9786155643071,383,Reminiscences of a Stock Operator,Edwin Lefèvre,Business & Economics,Economics,Paperback,₹302.00,4.4,3940.0,https://www.amazon.in/Reminiscences-Stock-Operator-Edwin-Lef%C3%A8vre/dp/9386867753/ref=zg_bs_g_1318069031_d_sccl_4/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,6155643075,9786155643071,http://books.google.com/books/content?id=R5x7DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9781482850888,385,How to Avoid Loss and Earn Consistently in the Stock Market: An Easy-to-understand and Practical Guide for Every Investor,Prasenjit Paul,Business & Economics,Economics,Paperback,₹399.00,4.4,6432.0,https://www.amazon.in/Avoid-Consistently-Stock-Market-Understand/dp/1482850885/ref=zg_bs_g_1318069031_d_sccl_6/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,1482850885,9781482850888,http://books.google.com/books/content?id=F0f1sgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780671472122,387,How to Develop Self-Confidence & Influence People By Public Speaking,Dale Carnegie,Business & Economics,Economics,Paperback,₹119.00,4.4,5134.0,https://www.amazon.in/Develop-Self-Confidence-Influence-People-Speaking/dp/817599472X/ref=zg_bs_g_1318069031_d_sccl_8/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,0671472127,9780671472122,http://books.google.com/books/content?id=FasCRBFR-roC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9789390924219,388,The Intelligent Investor (Hindi),Benjamin Graham,Business & Economics,Economics,Paperback,₹476.00,4.3,1551.0,https://www.amazon.in/Intelligent-Investor-Hindi-Benjamin-Graham/dp/9390924219/ref=zg_bs_g_1318069031_d_sccl_9/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,9390924219,9789390924219,http://books.google.com/books/content?id=R1-mEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780593467428,390,Material World: A Substantial Story of Our Past and Future,Ed Conway,Business & Economics,Economics,Paperback,₹676.00,4.7,702.0,https://www.amazon.in/Material-World-Substantial-Story-Future/dp/0753559161/ref=zg_bs_g_1318069031_d_sccl_11/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,0593467426,9780593467428,http://books.google.com/books/content?id=_olEEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9781585426591,393,Think & Grow Rich | Napoleon Hill | Hardcover | International Bestseller Book,Napoleon Hill,Business & Economics,Economics,Hardcover,₹0.01,4.4,74253.0,https://www.amazon.in/Think-Napoleon-Hardcover-International-Bestseller/dp/9391626149/ref=zg_bs_g_1318069031_d_sccl_14/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,1585426598,9781585426591,http://books.google.com/books/content?id=P2t9O-uBVJkC&printsec=frontcover&img=1&zoom=1&source=gbs_api
9789390166275,394,The Psychology of Money (Gujarati),Morgan Housel,Business & Economics,Economics,Paperback,₹198.00,4.5,742.0,https://www.amazon.in/Psychology-Money-Gujarati-Morgan-Housel/dp/9390166837/ref=zg_bs_g_1318069031_d_sccl_15/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,9390166276,9789390166275,http://books.google.com/books/content?id=U3f2DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9780757316029,395,The Power of Focus: Achieving Your Goals with Clarity and Determination (Best Selling Books of All Time) (Hindi Edition),JACK CANFIELD,Business & Economics,Economics,Kindle Edition,₹61.95,4.4,396.0,https://www.amazon.in/Power-Focus-Achieving-Clarity-Determination-ebook/dp/B0816R9DJ3/ref=zg_bs_g_1318069031_d_sccl_16/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,0757316026,9780757316029,http://books.google.com/books/content?id=LYCjAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9788184951332,396,"Corporate Chanakya, 10th Anniversary Edition",Radhakrishnan Pillai,Business & Economics,Economics,Paperback,₹250.00,4.4,2451.0,https://www.amazon.in/Corporate-Chanakya-Radhakrishnan-Pillai/dp/8184951337/ref=zg_bs_g_1318069031_d_sccl_17/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,8184951337,9788184951332,http://books.google.com/books/content?id=S4tzx_x2rBsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9781473680371,397,MASTERING THE MARKET CYCLE: Getting the odds on your side,Howard Marks,Business & Economics,Economics,Paperback,₹545.00,4.4,2745.0,https://www.amazon.in/Mastering-Market-Cycle-Getting-odds/dp/1473695686/ref=zg_bs_g_1318069031_d_sccl_18/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,1473680379,9781473680371,http://books.google.com/books/content?id=E3YUtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781530830657,399,The Arthashastra (Penguin Classics),Kautilya,Business & Economics,Economics,Paperback,₹471.00,4.5,1452.0,https://www.amazon.in/Arthashastra-Kautilya/dp/0140446036/ref=zg_bs_g_1318069031_d_sccl_20/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,1530830656,9781530830657,http://books.google.com/books/content?id=YqXOjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9789356400320,400,Own Your Body: A Doctor's Life-saving Tips,Dr. Shiv K Sarin,Business & Economics,Industries,Paperback,₹335.00,5.0,4.0,https://www.amazon.in/Own-Your-Body-Doctors-Life-Saving/dp/935640030X/ref=zg_bs_g_1318071031_d_sccl_1/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,9356400326,9789356400320,http://books.google.com/books/content?id=BJvzEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780984358106,403,The Millionaire Fastlane: Crack the Code to Wealth and Live Rich for a Lifetime,MJ DeMarco,Business & Economics,Industries,Paperback,₹283.00,4.6,12237.0,https://www.amazon.in/Millionaire-Fastlane-Crack-Wealth-Lifetime/dp/9390085497/ref=zg_bs_g_1318071031_d_sccl_4/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,0984358102,9780984358106,http://books.google.com/books/content?id=ccWrAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9781647825621,405,Grit (L),Angela Duckworth,Business & Economics,Industries,Paperback,₹399.00,4.5,18186.0,https://www.amazon.in/Grit-passion-resilience-secrets-success/dp/1785040200/ref=zg_bs_g_1318071031_d_sccl_6/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,1647825628,9781647825621,http://books.google.com/books/content?id=Xh2rEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9780307887917,406,"The Lean Startup: How Constant Innovation Creates Radically Successful Businesses [Paperback] Ries, Eric",RIES ERIC,Business & Economics,Industries,Paperback,₹582.98,4.5,13608.0,https://www.amazon.in/Lean-Startup-Innovation-Successful-Businesses/dp/0670921602/ref=zg_bs_g_1318071031_d_sccl_7/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,030788791X,9780307887917,http://books.google.com/books/content?id=tvfyz-4JILwC&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780670069323,407,HOOKED,Nir Eyal,Business & Economics,Industries,Hardcover,₹453.00,4.6,7474.0,https://www.amazon.in/HOOKED-Nir-Eyal/dp/0241184835/ref=zg_bs_g_1318071031_d_sccl_8/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,0670069329,9780670069323,http://books.google.com/books/content?id=ljGTEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781982172008,408,Chip War,Chris Miller,Business & Economics,Industries,Paperback,₹575.00,4.7,5610.0,https://www.amazon.in/Chip-War-Dominate-Critical-Technology/dp/1398504106/ref=zg_bs_g_1318071031_d_sccl_9/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,1982172002,9781982172008,http://books.google.com/books/content?id=JH-HEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9780241983881,409,Measure What Matters,John Doerr,Business & Economics,Industries,Paperback,₹600.69,4.5,8656.0,https://www.amazon.in/Measure-What-Matters-John-Doerr/dp/024134848X/ref=zg_bs_g_1318071031_d_sccl_10/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,0241983886,9780241983881,http://books.google.com/books/content?id=TPlFDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9789360452964,410,"Adapt: To Thrive, not just Survive",Harit Nagpal,Business & Economics,Industries,Hardcover,₹399.00,4.8,23.0,https://www.amazon.in/Adapt-Thrive-not-just-Survive/dp/9360452963/ref=zg_bs_g_1318071031_d_sccl_11/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,9360452963,9789360452964,http://books.google.com/books/content?id=q-0wEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9781510019430,411,Invisible Women : the Sunday Times number one bestseller exposing the gender bias women face every day,Caroline Criado Perez,Business & Economics,Industries,Paperback,₹401.00,4.6,11092.0,https://www.amazon.in/Invisible-Women-Exposing-World-Designed/dp/1784706280/ref=zg_bs_g_1318071031_d_sccl_12/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,151001943X,9781510019430,http://books.google.com/books/content?id=E5vjjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780241981344,412,The Man Who Solved the Market: How Jim Simons Launched the Quant Revolution SHORTLISTED FOR THE FT & MCKINSEY BUSINESS BOOK OF THE YEAR AWARD 2019,Gregory Zuckerman,Business & Economics,Industries,Paperback,₹719.00,4.4,4313.0,https://www.amazon.in/Man-Who-Solved-Market-Revolution/dp/0241309727/ref=zg_bs_g_1318071031_d_sccl_13/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,0241981344,9780241981344,http://books.google.com/books/content?id=U2yHDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780753550663,414,Elon Musk,Ashlee Vance,Business & Economics,Industries,Audible Audiobook,₹820.00,4.5,31987.0,https://www.amazon.in/Elon-Musk/dp/B079WTJ4F2/ref=zg_bs_g_1318071031_d_sccl_15/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,0753550660,9780753550663,http://books.google.com/books/content?id=_LFSBgAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781491903117,415,"Designing Data-Intensive Applications: The Big Ideas Behind Reliable, Scalable, and Maintainable Systems",Martin Kleppmann,Business & Economics,Industries,Audible Audiobook,"₹1,675.00",4.7,2422.0,https://www.amazon.in/Designing-Data-Intensive-Applications-Reliable-Maintainable/dp/B08VKSRFFT/ref=zg_bs_g_1318071031_d_sccl_16/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,1491903112,9781491903117,http://books.google.com/books/content?id=zFheDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9780735200661,416,stdy GT Technical Analysis Financial Mar,John J. Murphy,Business & Economics,Industries,Paperback,₹989.00,3.0,774.0,https://www.amazon.in/Technical-Analysis-Financial-Markets-Institute/dp/0735200653/ref=zg_bs_g_1318071031_d_sccl_17/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,0735200661,9780735200661,http://books.google.com/books/content?id=ojTgDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780190078973,417,The World for Sale,Jack Farchy,Business & Economics,Industries,Paperback,₹401.00,4.6,2766.0,https://www.amazon.in/World-Sale-Traders-Barter-Resources/dp/1847942679/ref=zg_bs_g_1318071031_d_sccl_18/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,0190078979,9780190078973,http://books.google.com/books/content?id=ia8gEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9781783085200,418,The Entrepreneurial State : Debunking Public vs. Private Sector Myths,Mariana Mazzucato,Business & Economics,Industries,Paperback,₹406.25,4.4,733.0,https://www.amazon.in/Entrepreneurial-State-Debunking-Public-Private/dp/0141986107/ref=zg_bs_g_1318071031_d_sccl_19/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,1783085207,9781783085200,http://books.google.com/books/content?id=u-rLwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781529937381,419,Unreasonable Hospitality: The Remarkable Power of Giving People More Than They Expect,Will Guidara,Business & Economics,Industries,Paperback,₹449.00,4.8,1959.0,https://www.amazon.in/Unreasonable-Hospitality-Remarkable-Giving-People/dp/1529146828/ref=zg_bs_g_1318071031_d_sccl_20/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,1529937388,9781529937381,http://books.google.com/books/content?id=wdLkEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9788184007527,420,Everyday Ayurveda (Hindi),BHASWATI BHATTACHARYA,Business & Economics,Industries,Paperback,₹205.00,3.9,65.0,https://www.amazon.in/Everyday-Ayurveda-Bhaswati-Bhattacharya/dp/0143429868/ref=zg_bs_g_1318071031_d_sccl_21/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,8184007523,9788184007527,http://books.google.com/books/content?id=9cmUCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9789356991491,421,"The Great Indian Cricket Circus: Amazing Facts, Stats and Everything in Between",Joy Bhattacharjya,Business & Economics,Industries,Paperback,₹406.25,4.6,34.0,https://www.amazon.in/Great-Indian-Cricket-Circus-Everything/dp/9356991154/ref=zg_bs_g_1318071031_d_sccl_22/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,9356991499,9789356991491,http://books.google.com/books/content?id=JQ7MEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781529350104,422,METABOLICAL,Dr Robert Lustig,Business & Economics,Industries,Paperback,₹500.00,4.6,3779.0,https://www.amazon.in/METABOLICAL-Dr-Robert-Lustig/dp/1529350077/ref=zg_bs_g_1318071031_d_sccl_23/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,1529350107,9781529350104,http://books.google.com/books/content?id=yEh2zgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781625274502,423,"Blue Ocean Strategy, Expanded Edition",Renee A. Mauborgne,Business & Economics,Industries,Hardcover,₹958.00,4.6,5109.0,https://www.amazon.in/Blue-Ocean-Strategy-Uncontested-Competition/dp/1625274491/ref=zg_bs_g_1318071031_d_sccl_24/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,1625274505,9781625274502,http://books.google.com/books/content?id=gwypBQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9780753555637,424,Elon Musk (B),Ashlee Vance,Business & Economics,Industries,Paperback,₹395.00,4.5,31987.0,https://www.amazon.in/Elon-Musk-Billionaire-SpaceX-Shaping/dp/0753555646/ref=zg_bs_g_1318071031_d_sccl_25/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,0753555638,9780753555637,http://books.google.com/books/content?id=1bLDoAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780385468473,425,Sam Walton : Made In America,Sam Walton,Business & Economics,Industries,Mass Market Paperback,₹267.00,4.4,6847.0,https://www.amazon.in/Sam-Walton-Made-America/dp/0553562835/ref=zg_bs_g_1318071031_d_sccl_26/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,0385468474,9780385468473,http://books.google.com/books/content?id=ZnnpIsaM8KgC&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780552167833,426,The Everything Store: Jeff Bezos and the Age of Amazon,Brad Stone,Business & Economics,Industries,Paperback,₹404.00,4.5,11834.0,https://www.amazon.in/Everything-Store-Jeff-Bezos-Amazon/dp/0552167835/ref=zg_bs_g_1318071031_d_sccl_27/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,0552167835,9780552167833,http://books.google.com/books/content?id=31A4nwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780670093946,427,Mind of a Consultant : Leveraging a Consulting Mindset for Professional Success,Sandeep K. Krishnan,Business & Economics,Industries,Hardcover,₹406.25,4.4,137.0,https://www.amazon.in/Mind-Consultant-Leveraging-Consulting-Professional/dp/0670093947/ref=zg_bs_g_1318071031_d_sccl_28/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,0670093947,9780670093946,http://books.google.com/books/content?id=CLNlzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9789356994782,428,The Final Farewell: Understanding the Last Rites and Rituals of India's Major Faiths,Minakshi Dewan,Business & Economics,Industries,Paperback,₹324.00,4.8,26.0,https://www.amazon.in/Final-Farewell-Understanding-Rituals-Indias/dp/9356994781/ref=zg_bs_g_1318071031_d_sccl_29/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,9356994781,9789356994782,http://books.google.com/books/content?id=dB870AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9788184007558,429,Bhujia Barons : The Untold Story of How Haldiram Built a Rs 5000-crore Empire,PAVITRA KUMAR,Business & Economics,Industries,Paperback,₹272.00,4.0,525.0,https://www.amazon.in/Bhujia-Barons-Untold-Haldiram-Empire/dp/8184007558/ref=zg_bs_g_1318071031_d_sccl_30/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,8184007558,9788184007558,http://books.google.com/books/content?id=_35WAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780241982280,430,The Communication Book: 44 Ideas for Better Conversations Every Day,Mikael Krogerus,Business & Economics,Industries,Kindle Edition,₹185.23,4.2,951.0,https://www.amazon.in/Communication-Book-Ideas-Better-Conversations-ebook/dp/B0762DB43J/ref=zg_bs_g_1318071031_d_sccl_1/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,0241982286,9780241982280,http://books.google.com/books/content?id=XmSTtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781399804455,431,Power and Progress: Our Thousand-Year Struggle Over Technology and Prosperity,Simon Johnson,Business & Economics,Industries,Paperback,₹617.00,4.3,285.0,https://www.amazon.in/Power-Progress-Thousand-Year-Technology-Prosperity/dp/1399804464/ref=zg_bs_g_1318071031_d_sccl_2/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,1399804456,9781399804455,http://books.google.com/books/content?id=nmGczwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781760985240,434,"Working Backwards: Insights, Stories and Secrets from Inside Amazon",Colin Bryar,Business & Economics,Industries,Audible Audiobook,₹323.00,4.5,2823.0,https://www.amazon.in/Working-Backwards-Insights-Stories-Secrets/dp/B08KSCD25N/ref=zg_bs_g_1318071031_d_sccl_5/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,1760985244,9781760985240,http://books.google.com/books/content?id=YBMIEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781612680569,435,Business School,Robert T Kiyosaki,Business & Economics,Industries,Paperback,₹227.00,4.4,2107.0,https://www.amazon.in/Business-School-Robert-T-Kiyosaki/dp/818677582X/ref=zg_bs_g_1318071031_d_sccl_6/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,1612680569,9781612680569,http://books.google.com/books/content?id=zYKztQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9789357083799,436,Lilliput Land: How Small is Driving India's Mega Consumption Story,Rama Bijapurkar,Business & Economics,Industries,Hardcover,₹551.00,0.0,0.0,https://www.amazon.in/Lilliput-Land-Driving-Indias-Consumption/dp/014346549X/ref=zg_bs_g_1318071031_d_sccl_7/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,9357083790,9789357083799,http://books.google.com/books/content?id=OG7-EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9789352140046,437,Pandeymonium : Piyush Pandey on Advertising,Piyush Pandey,Business & Economics,Industries,Paperback,₹334.00,4.5,820.0,https://www.amazon.in/Pandeymonium-Piyush-Pandey-Advertising/dp/0143427652/ref=zg_bs_g_1318071031_d_sccl_8/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,9352140044,9789352140046,http://books.google.com/books/content?id=m7e9CgAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9788184006490,438,Supermarketwala : Secrets To Winning Consumer India,Damodar Mall,Business & Economics,Industries,Paperback,₹270.00,4.1,194.0,https://www.amazon.in/Supermarketwala-Secrets-Winning-Consumer-India/dp/8184003854/ref=zg_bs_g_1318071031_d_sccl_9/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,8184006497,9788184006490,http://books.google.com/books/content?id=eZ5xBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9780615978628,439,Hooked: How to Build Habit-Forming Products,Nir Eyal,Business & Economics,Industries,Kindle Edition,₹309.30,4.6,7474.0,https://www.amazon.in/Hooked-How-Build-Habit-Forming-Products-ebook/dp/B00NW01MKM/ref=zg_bs_g_1318071031_d_sccl_10/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,0615978622,9780615978628,http://books.google.com/books/content?id=xpIloAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9789389109849,440,An Incomplete Life: The Autobiography,Vijaypat Singhania,Business & Economics,Industries,Hardcover,₹455.00,4.3,451.0,https://www.amazon.in/Incomplete-Life-Vijaypat-Singhania/dp/9389109833/ref=zg_bs_g_1318071031_d_sccl_11/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,9389109841,9789389109849,http://books.google.com/books/content?id=sidLEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781400225415,441,Becoming Trader Joe,Joe Coulombe,Business & Economics,Industries,Paperback,₹529.69,4.3,675.0,https://www.amazon.in/Becoming-Trader-Joe-Business-Still/dp/1400225434/ref=zg_bs_g_1318071031_d_sccl_12/000-0000000-0000000?psc=1,4,https://www.amazon.in/gp/bestsellers/books/1318068031,1400225418,9781400225415,http://books.google.com/books/content?id=Q_cIEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
